index,filename,path,slope,observed_slope,residual_variance,n,sigma,version,trend_category,size_category,dot_size_px,out_of_bounds_retries,sign_mismatch_retries,range_reject_retries,stimulus_type,x_values,y_values
20,train_0020.png,training/train_0020.png,-0.1317,-0.119023,0.022602,16,0.15,0,Trend_Down,Big,11,0,2,5,training,"0.000000,0.066667,0.133333,0.200000,0.266667,0.333333,0.400000,0.466667,0.533333,0.600000,0.666667,0.733333,0.800000,0.866667,0.933333,1.000000","0.858024,0.483367,0.557130,0.436750,0.352622,0.657002,0.305524,0.595207,0.439459,0.549657,0.333286,0.444422,0.295597,0.593158,0.725050,0.373744"
21,train_0021.png,training/train_0021.png,-0.1317,-0.137021,0.017746,18,0.15,0,Trend_Down,Big,11,0,1,8,training,"0.000000,0.058824,0.117647,0.176471,0.235294,0.294118,0.352941,0.411765,0.470588,0.529412,0.588235,0.647059,0.705882,0.764706,0.823529,0.882353,0.941176,1.000000","0.364139,0.640775,0.650771,0.424233,0.625389,0.411763,0.602486,0.611248,0.632219,0.579077,0.441973,0.615740,0.145923,0.370764,0.523866,0.481669,0.592028,0.285939"
22,train_0022.png,training/train_0022.png,-0.1317,-0.145245,0.015467,20,0.15,0,Trend_Down,Big,11,0,0,5,training,"0.000000,0.052632,0.105263,0.157895,0.210526,0.263158,0.315789,0.368421,0.421053,0.473684,0.526316,0.578947,0.631579,0.684211,0.736842,0.789474,0.842105,0.894737,0.947368,1.000000","0.670304,0.513183,0.535570,0.376921,0.745103,0.489524,0.636067,0.578849,0.437888,0.370392,0.325438,0.539272,0.425599,0.417924,0.814044,0.492102,0.441069,0.308708,0.500356,0.381688"
23,train_0023.png,training/train_0023.png,-0.1317,-0.141831,0.024909,22,0.15,0,Trend_Down,Big,11,0,1,0,training,"0.000000,0.047619,0.095238,0.142857,0.190476,0.238095,0.285714,0.333333,0.380952,0.428571,0.476190,0.523810,0.571429,0.619048,0.666667,0.714286,0.761905,0.809524,0.857143,0.904762,0.952381,1.000000","0.463582,0.840160,0.491964,0.610745,0.493306,0.472121,0.359192,0.666535,0.448425,0.627240,0.672599,0.479540,0.280233,0.534466,0.572120,0.393668,0.245413,0.365650,0.358090,0.631028,0.200813,0.793110"
24,train_0024.png,training/train_0024.png,-0.0437,-0.040147,0.014025,8,0.15,0,Trend_Down,Small,11,0,9,14,training,"0.000000,0.142857,0.285714,0.428571,0.571429,0.714286,0.857143,1.000000","0.507784,0.309867,0.574036,0.624264,0.643934,0.500864,0.526428,0.312823"
25,train_0025.png,training/train_0025.png,-0.0437,-0.0358,0.015705,10,0.15,0,Trend_Down,Small,11,0,3,4,training,"0.000000,0.111111,0.222222,0.333333,0.444444,0.555556,0.666667,0.777778,0.888889,1.000000","0.481982,0.594887,0.507864,0.568373,0.497730,0.324335,0.558799,0.534188,0.235191,0.696652"
26,train_0026.png,training/train_0026.png,-0.0437,-0.037245,0.018169,12,0.15,0,Trend_Down,Small,11,0,1,2,training,"0.000000,0.090909,0.181818,0.272727,0.363636,0.454545,0.545455,0.636364,0.727273,0.818182,0.909091,1.000000","0.300602,0.500118,0.727072,0.637856,0.464189,0.615525,0.482211,0.235439,0.502158,0.578490,0.571147,0.385194"
27,train_0027.png,training/train_0027.png,-0.0437,-0.059863,0.029907,14,0.15,0,Trend_Down,Small,11,0,0,3,training,"0.000000,0.076923,0.153846,0.230769,0.307692,0.384615,0.461538,0.538462,0.615385,0.692308,0.769231,0.846154,0.923077,1.000000","0.539399,0.561713,0.387395,0.376459,0.578631,0.359733,0.629283,0.633181,0.639331,0.748645,0.282648,0.342533,0.755071,0.165978"
28,train_0028.png,training/train_0028.png,-0.0437,-0.054803,0.018158,16,0.15,0,Trend_Down,Big,11,0,4,3,training,"0.000000,0.066667,0.133333,0.200000,0.266667,0.333333,0.400000,0.466667,0.533333,0.600000,0.666667,0.733333,0.800000,0.866667,0.933333,1.000000","0.473154,0.683427,0.599299,0.504814,0.351549,0.403152,0.311614,0.767047,0.656460,0.289515,0.460122,0.614603,0.413395,0.479054,0.599186,0.393611"
29,train_0029.png,training/train_0029.png,-0.0437,-0.056887,0.01801,18,0.15,0,Trend_Down,Big,11,0,0,0,training,"0.000000,0.058824,0.117647,0.176471,0.235294,0.294118,0.352941,0.411765,0.470588,0.529412,0.588235,0.647059,0.705882,0.764706,0.823529,0.882353,0.941176,1.000000","0.403450,0.528569,0.614556,0.528464,0.561180,0.570985,0.305996,0.621564,0.693942,0.260554,0.435656,0.518819,0.791445,0.425503,0.275631,0.472716,0.535969,0.455001"
30,train_0030.png,training/train_0030.png,-0.0437,-0.028414,0.016992,20,0.15,0,Trend_Down,Big,11,0,0,0,training,"0.000000,0.052632,0.105263,0.157895,0.210526,0.263158,0.315789,0.368421,0.421053,0.473684,0.526316,0.578947,0.631579,0.684211,0.736842,0.789474,0.842105,0.894737,0.947368,1.000000","0.653774,0.326217,0.333619,0.566771,0.581392,0.609065,0.433493,0.432337,0.576486,0.509006,0.541050,0.660007,0.450219,0.242646,0.791041,0.489071,0.402813,0.512461,0.556635,0.331897"
31,train_0031.png,training/train_0031.png,-0.0437,-0.051966,0.016963,22,0.15,0,Trend_Down,Big,11,0,12,13,training,"0.000000,0.047619,0.095238,0.142857,0.190476,0.238095,0.285714,0.333333,0.380952,0.428571,0.476190,0.523810,0.571429,0.619048,0.666667,0.714286,0.761905,0.809524,0.857143,0.904762,0.952381,1.000000","0.731385,0.611114,0.358716,0.425250,0.385859,0.620336,0.490381,0.401263,0.744371,0.606679,0.524869,0.172095,0.520526,0.415660,0.463741,0.465692,0.505655,0.602105,0.322001,0.597531,0.581835,0.452939"
32,train_0032.png,training/train_0032.png,0.0437,0.060134,0.014564,8,0.15,0,Trend_Up,Small,11,0,18,37,training,"0.000000,0.142857,0.285714,0.428571,0.571429,0.714286,0.857143,1.000000","0.594318,0.466806,0.291566,0.558339,0.460522,0.627406,0.350569,0.650474"
33,train_0033.png,training/train_0033.png,0.0437,0.031975,0.020646,10,0.15,0,Trend_Up,Small,11,0,5,8,training,"0.000000,0.111111,0.222222,0.333333,0.444444,0.555556,0.666667,0.777778,0.888889,1.000000","0.624757,0.377211,0.350893,0.700323,0.253143,0.555101,0.531093,0.587034,0.654748,0.365699"
34,train_0034.png,training/train_0034.png,0.0437,0.03139,0.026127,12,0.15,0,Trend_Up,Small,11,0,0,1,training,"0.000000,0.090909,0.181818,0.272727,0.363636,0.454545,0.545455,0.636364,0.727273,0.818182,0.909091,1.000000","0.431880,0.749100,0.422798,0.291146,0.451882,0.329065,0.681007,0.457106,0.784835,0.426103,0.638162,0.336915"
35,train_0035.png,training/train_0035.png,0.0437,0.060652,0.019501,14,0.15,0,Trend_Up,Small,11,0,3,2,training,"0.000000,0.076923,0.153846,0.230769,0.307692,0.384615,0.461538,0.538462,0.615385,0.692308,0.769231,0.846154,0.923077,1.000000","0.493526,0.422150,0.681332,0.524608,0.547868,0.489952,0.493620,0.125031,0.402714,0.550989,0.404080,0.613671,0.503170,0.747289"
36,train_0036.png,training/train_0036.png,0.0437,0.04871,0.024521,16,0.15,0,Trend_Up,Big,11,0,12,14,training,"0.000000,0.066667,0.133333,0.200000,0.266667,0.333333,0.400000,0.466667,0.533333,0.600000,0.666667,0.733333,0.800000,0.866667,0.933333,1.000000","0.331387,0.591386,0.468152,0.351023,0.683451,0.589035,0.772486,0.283084,0.510520,0.162833,0.620302,0.435970,0.645884,0.462860,0.462689,0.628939"
37,train_0037.png,training/train_0037.png,0.0437,0.044577,0.018398,18,0.15,0,Trend_Up,Big,11,0,9,9,training,"0.000000,0.058824,0.117647,0.176471,0.235294,0.294118,0.352941,0.411765,0.470588,0.529412,0.588235,0.647059,0.705882,0.764706,0.823529,0.882353,0.941176,1.000000","0.510102,0.559055,0.564701,0.748223,0.431161,0.335265,0.439263,0.495989,0.322901,0.214007,0.494499,0.420270,0.589192,0.578674,0.425252,0.794358,0.520846,0.556243"
38,train_0038.png,training/train_0038.png,0.0437,0.057904,0.02528,20,0.15,0,Trend_Up,Big,11,0,0,0,training,"0.000000,0.052632,0.105263,0.157895,0.210526,0.263158,0.315789,0.368421,0.421053,0.473684,0.526316,0.578947,0.631579,0.684211,0.736842,0.789474,0.842105,0.894737,0.947368,1.000000","0.353430,0.588661,0.438184,0.702065,0.450212,0.575448,0.357775,0.651911,0.498088,0.457588,0.507560,0.268453,0.171389,0.583982,0.776927,0.472909,0.367169,0.388734,0.567292,0.822223"
39,train_0039.png,training/train_0039.png,0.0437,0.050323,0.023373,22,0.15,0,Trend_Up,Big,11,0,1,3,training,"0.000000,0.047619,0.095238,0.142857,0.190476,0.238095,0.285714,0.333333,0.380952,0.428571,0.476190,0.523810,0.571429,0.619048,0.666667,0.714286,0.761905,0.809524,0.857143,0.904762,0.952381,1.000000","0.480341,0.476452,0.481505,0.284254,0.790104,0.523909,0.525370,0.232080,0.315553,0.469929,0.639668,0.369163,0.672653,0.524095,0.358108,0.702386,0.800442,0.451534,0.679052,0.430131,0.409913,0.383359"
40,train_0040.png,training/train_0040.png,0.1317,0.134972,0.01019,8,0.15,0,Trend_Up,Small,11,0,5,10,training,"0.000000,0.142857,0.285714,0.428571,0.571429,0.714286,0.857143,1.000000","0.582207,0.482836,0.345863,0.450308,0.401335,0.474334,0.534480,0.728635"
41,train_0041.png,training/train_0041.png,0.1317,0.145832,0.013524,10,0.15,0,Trend_Up,Small,11,0,5,17,training,"0.000000,0.111111,0.222222,0.333333,0.444444,0.555556,0.666667,0.777778,0.888889,1.000000","0.320031,0.343532,0.625683,0.574649,0.373417,0.529848,0.676961,0.643876,0.401885,0.510119"
42,train_0042.png,training/train_0042.png,0.1317,0.131638,0.024055,12,0.15,0,Trend_Up,Small,11,0,3,7,training,"0.000000,0.090909,0.181818,0.272727,0.363636,0.454545,0.545455,0.636364,0.727273,0.818182,0.909091,1.000000","0.529969,0.217128,0.520525,0.416685,0.770159,0.612248,0.332572,0.372638,0.393533,0.546338,0.778274,0.509932"
43,train_0043.png,training/train_0043.png,0.1317,0.128093,0.025535,14,0.15,0,Trend_Up,Small,11,0,0,0,training,"0.000000,0.076923,0.153846,0.230769,0.307692,0.384615,0.461538,0.538462,0.615385,0.692308,0.769231,0.846154,0.923077,1.000000","0.282448,0.520281,0.459218,0.683434,0.458359,0.386861,0.298136,0.311890,0.682249,0.894610,0.601383,0.485231,0.514726,0.421174"
44,train_0044.png,training/train_0044.png,0.1317,0.115845,0.018093,16,0.15,0,Trend_Up,Big,11,0,1,4,training,"0.000000,0.066667,0.133333,0.200000,0.266667,0.333333,0.400000,0.466667,0.533333,0.600000,0.666667,0.733333,0.800000,0.866667,0.933333,1.000000","0.345142,0.482826,0.730623,0.366287,0.426803,0.565165,0.324000,0.492045,0.509504,0.653378,0.295205,0.667600,0.330603,0.608417,0.503225,0.699176"
45,train_0045.png,training/train_0045.png,0.1317,0.143318,0.026272,18,0.15,0,Trend_Up,Big,11,0,1,2,training,"0.000000,0.058824,0.117647,0.176471,0.235294,0.294118,0.352941,0.411765,0.470588,0.529412,0.588235,0.647059,0.705882,0.764706,0.823529,0.882353,0.941176,1.000000","0.574852,0.310938,0.168849,0.363451,0.351069,0.678632,0.603492,0.438018,0.560822,0.532817,0.632526,0.947478,0.495163,0.481564,0.350353,0.530901,0.383405,0.595670"
46,train_0046.png,training/train_0046.png,0.1317,0.131452,0.025133,20,0.15,0,Trend_Up,Big,11,0,2,1,training,"0.000000,0.052632,0.105263,0.157895,0.210526,0.263158,0.315789,0.368421,0.421053,0.473684,0.526316,0.578947,0.631579,0.684211,0.736842,0.789474,0.842105,0.894737,0.947368,1.000000","0.209434,0.434493,0.316526,0.626429,0.684105,0.227603,0.584258,0.722728,0.720566,0.484942,0.424940,0.538717,0.322419,0.559245,0.426154,0.243386,0.710478,0.576738,0.567688,0.619152"
47,train_0047.png,training/train_0047.png,0.1317,0.123395,0.015446,22,0.15,0,Trend_Up,Big,11,0,2,20,training,"0.000000,0.047619,0.095238,0.142857,0.190476,0.238095,0.285714,0.333333,0.380952,0.428571,0.476190,0.523810,0.571429,0.619048,0.666667,0.714286,0.761905,0.809524,0.857143,0.904762,0.952381,1.000000","0.733185,0.308001,0.348092,0.341992,0.547391,0.533151,0.333124,0.515110,0.231481,0.558409,0.380009,0.682223,0.656243,0.420005,0.511561,0.619904,0.610730,0.558891,0.568824,0.595138,0.460838,0.485697"
48,train_0048.png,training/train_0048.png,0.2217,0.223886,0.019317,8,0.15,0,Trend_Up,Small,11,0,0,13,training,"0.000000,0.142857,0.285714,0.428571,0.571429,0.714286,0.857143,1.000000","0.239091,0.545919,0.385229,0.740289,0.476751,0.359343,0.671290,0.582088"
49,train_0049.png,training/train_0049.png,0.2217,0.221425,0.014426,10,0.15,0,Trend_Up,Small,11,0,2,3,training,"0.000000,0.111111,0.222222,0.333333,0.444444,0.555556,0.666667,0.777778,0.888889,1.000000","0.406123,0.340381,0.587113,0.384562,0.333064,0.448132,0.740185,0.698283,0.599986,0.462171"
50,train_0050.png,training/train_0050.png,0.2217,0.238094,0.030957,12,0.15,0,Trend_Up,Small,11,0,2,24,training,"0.000000,0.090909,0.181818,0.272727,0.363636,0.454545,0.545455,0.636364,0.727273,0.818182,0.909091,1.000000","0.632345,0.425084,0.543649,0.384747,0.243107,0.055579,0.579479,0.619149,0.504126,0.601743,0.602252,0.808740"
51,train_0051.png,training/train_0051.png,0.2217,0.211943,0.015861,14,0.15,0,Trend_Up,Small,11,0,3,29,training,"0.000000,0.076923,0.153846,0.230769,0.307692,0.384615,0.461538,0.538462,0.615385,0.692308,0.769231,0.846154,0.923077,1.000000","0.253687,0.723585,0.429679,0.422517,0.326290,0.545898,0.470526,0.371345,0.613072,0.353782,0.551246,0.586314,0.726029,0.626031"
52,train_0052.png,training/train_0052.png,0.2217,0.203638,0.019525,16,0.15,0,Trend_Up,Big,11,0,0,16,training,"0.000000,0.066667,0.133333,0.200000,0.266667,0.333333,0.400000,0.466667,0.533333,0.600000,0.666667,0.733333,0.800000,0.866667,0.933333,1.000000","0.363386,0.281817,0.354687,0.436670,0.485199,0.568480,0.421724,0.761996,0.511627,0.590244,0.547022,0.546260,0.561883,0.660686,0.173524,0.734795"
53,train_0053.png,training/train_0053.png,0.2217,0.212892,0.012334,18,0.15,0,Trend_Up,Big,11,0,1,13,training,"0.000000,0.058824,0.117647,0.176471,0.235294,0.294118,0.352941,0.411765,0.470588,0.529412,0.588235,0.647059,0.705882,0.764706,0.823529,0.882353,0.941176,1.000000","0.260148,0.269348,0.375982,0.457366,0.685991,0.517437,0.562010,0.455515,0.638376,0.454460,0.469338,0.511954,0.641570,0.555983,0.350469,0.523467,0.524961,0.745624"
54,train_0054.png,training/train_0054.png,0.2217,0.229558,0.024743,20,0.15,0,Trend_Up,Big,11,0,0,1,training,"0.000000,0.052632,0.105263,0.157895,0.210526,0.263158,0.315789,0.368421,0.421053,0.473684,0.526316,0.578947,0.631579,0.684211,0.736842,0.789474,0.842105,0.894737,0.947368,1.000000","0.465969,0.269135,0.418378,0.377333,0.754719,0.415165,0.104223,0.388773,0.614792,0.523646,0.671653,0.487051,0.531281,0.363101,0.564690,0.669263,0.727291,0.573889,0.296454,0.783197"
55,train_0055.png,training/train_0055.png,0.2217,0.226922,0.022999,22,0.15,0,Trend_Up,Big,11,0,0,3,training,"0.000000,0.047619,0.095238,0.142857,0.190476,0.238095,0.285714,0.333333,0.380952,0.428571,0.476190,0.523810,0.571429,0.619048,0.666667,0.714286,0.761905,0.809524,0.857143,0.904762,0.952381,1.000000","0.466619,0.273473,0.353384,0.471294,0.610049,0.406633,0.289388,0.653936,0.496464,0.216939,0.529128,0.327212,0.899973,0.361637,0.422798,0.669050,0.461471,0.636832,0.694734,0.744068,0.548956,0.465964"
56,train_0056.png,training/train_0056.png,0.3153,0.298314,0.011621,8,0.15,0,Trend_Up,Small,11,0,0,4,training,"0.000000,0.142857,0.285714,0.428571,0.571429,0.714286,0.857143,1.000000","0.482489,0.366803,0.427489,0.483419,0.308263,0.473168,0.689633,0.768736"
57,train_0057.png,training/train_0057.png,0.3153,0.320311,0.015433,10,0.15,0,Trend_Up,Small,11,0,0,5,training,"0.000000,0.111111,0.222222,0.333333,0.444444,0.555556,0.666667,0.777778,0.888889,1.000000","0.463611,0.365297,0.399386,0.390752,0.432678,0.525695,0.585269,0.281126,0.744501,0.811685"
58,train_0058.png,training/train_0058.png,0.3153,0.310839,0.012304,12,0.15,0,Trend_Up,Small,11,0,0,10,training,"0.000000,0.090909,0.181818,0.272727,0.363636,0.454545,0.545455,0.636364,0.727273,0.818182,0.909091,1.000000","0.458313,0.387181,0.455545,0.483249,0.236670,0.380606,0.389460,0.503639,0.633169,0.779730,0.718796,0.573642"
59,train_0059.png,training/train_0059.png,0.3153,0.308729,0.020909,14,0.15,0,Trend_Up,Small,11,0,0,10,training,"0.000000,0.076923,0.153846,0.230769,0.307692,0.384615,0.461538,0.538462,0.615385,0.692308,0.769231,0.846154,0.923077,1.000000","0.645170,0.310200,0.244739,0.239291,0.460344,0.321453,0.418161,0.720550,0.431556,0.702782,0.753633,0.602010,0.503613,0.646498"
60,train_0060.png,training/train_0060.png,0.3153,0.317419,0.0184,16,0.15,0,Trend_Up,Big,11,0,0,9,training,"0.000000,0.066667,0.133333,0.200000,0.266667,0.333333,0.400000,0.466667,0.533333,0.600000,0.666667,0.733333,0.800000,0.866667,0.933333,1.000000","0.518992,0.383468,0.335232,0.002475,0.532913,0.493365,0.372343,0.547171,0.570031,0.530522,0.649930,0.678571,0.697387,0.518282,0.473863,0.695455"
61,train_0061.png,training/train_0061.png,0.3153,0.328243,0.014907,18,0.15,0,Trend_Up,Big,11,0,0,3,training,"0.000000,0.058824,0.117647,0.176471,0.235294,0.294118,0.352941,0.411765,0.470588,0.529412,0.588235,0.647059,0.705882,0.764706,0.823529,0.882353,0.941176,1.000000","0.273958,0.586655,0.372006,0.613027,0.299321,0.356942,0.204963,0.331776,0.596193,0.451768,0.494173,0.565634,0.726858,0.562524,0.556351,0.541640,0.722423,0.743790"
62,train_0062.png,training/train_0062.png,0.3153,0.324337,0.0244,20,0.15,0,Trend_Up,Big,11,0,0,3,training,"0.000000,0.052632,0.105263,0.157895,0.210526,0.263158,0.315789,0.368421,0.421053,0.473684,0.526316,0.578947,0.631579,0.684211,0.736842,0.789474,0.842105,0.894737,0.947368,1.000000","0.295603,0.312208,0.341394,0.163404,0.589073,0.069541,0.781013,0.461749,0.630493,0.546099,0.587290,0.666684,0.450726,0.751601,0.511406,0.390133,0.669469,0.547852,0.588140,0.646120"
63,train_0063.png,training/train_0063.png,0.3153,0.319049,0.017183,22,0.15,0,Trend_Up,Big,11,0,0,4,training,"0.000000,0.047619,0.095238,0.142857,0.190476,0.238095,0.285714,0.333333,0.380952,0.428571,0.476190,0.523810,0.571429,0.619048,0.666667,0.714286,0.761905,0.809524,0.857143,0.904762,0.952381,1.000000","0.324870,0.477902,0.556725,0.238996,0.263375,0.491543,0.371041,0.355055,0.414853,0.415005,0.567413,0.445258,0.473635,0.725288,0.338051,0.909269,0.438564,0.730806,0.687098,0.609346,0.558029,0.607878"
